region,title,url,publish_date,source,language,title_for_nrc,sentiment,sentiment_score,anger,fear,joy,trust,sadness,surprise,disgust,anticipation
Europe,"« Nous allons agir au Groenland, qu’ils le veuillent ou non. S’ils refusent la solution pacifique, nous passerons à la manière forte. », dixit Trump",https://www.lelibrepenseur.org/nous-allons-agir-au-groenland-quils-le-veuillent-ou-non-sils-refusent-la-solution-pacifique-nous-passerons-a-la-maniere-forte-dixit-trump/,1/10/26,lelibrepenseur.org,fr,"“We are going to act in Greenland, whether they like it or not. If they refuse the peaceful solution, we will take a strong approach. "", said Trump",positive,0.562,0,0,1,1,0,2,0,1
Europe,Venezuela is ‘uninvestable’ as Trump unnerves market analysts,https://www.cityam.com/venezuela-is-uninvestable-as-trump-unnerves-market-analysts/,1/10/26,cityam.com,no,Venezuela is ‘uninvestable’ as Trump unnerves market analysts,negative,0.8512,0,0,0,0,0,1,0,0
Europe,Why does Donald Trump want Venezuela's oil?,https://moneyweek.com/economy/global-economy/why-does-donald-trump-want-venezuelas-oil,1/10/26,moneyweek.com,en,Why does Donald Trump want Venezuela's oil?,negative,0.7422,0,0,0,0,0,1,0,0
Europe,"Trump wÃ¼rde den Friedensnobelpreis annehmen, wenn er ihn geschenkt bekÃ¤me",https://www.stern.de/politik/ausland/donald-trump-wuerde-machados-friedensnobelpreis-uebernehmen-37029332.html?utm_campaign=tag-im-ueberblick&utm_medium=rssfeed&utm_source=standard,1/10/26,stern.de,de,Trump would accept the Nobel Peace Prize if it were given to him as a gift,neutral,0.5608,0,0,2,1,0,2,0,2
Europe,„Operation Erdöl“ in Venezuela: Trumps Aneignung der riesigen Vorkommen hat Folgen fürs Klima,https://www.tagesspiegel.de/wissen/operation-erdol-in-venezuela-trumps-aneignung-der-riesigen-vorkommen-hat-folgen-furs-klima-15120889.html,1/10/26,tagesspiegel.de,de,“Operation Petroleum” in Venezuela: Trump’s appropriation of the huge reserves has consequences for the climate,negative,0.5338,0,1,0,1,0,1,1,0
Europe,US-Angriff auf Venezuela: Der Kampf ums Öl ist zurück,https://www.sueddeutsche.de/wirtschaft/kampf-ums-oel-us-praesident-trump-venezuela-li.3363933?reduced=true,1/9/26,sueddeutsche.de,de,US attack on Venezuela: The fight for oil is back,negative,0.5043,2,2,0,0,0,0,0,0
Europe,Anti-US rally met by Venezuelan counter-protesters in Dublin,https://www.standard.co.uk/news/politics/dublin-people-trump-sinn-fein-press-association-b1265892.html,1/10/26,standard.co.uk,en,Anti-US rally met by Venezuelan counter-protesters in Dublin,neutral,0.5294,0,0,0,0,0,0,0,0
Europe,Protesters outside US consulate in Edinburgh call for release of Maduro,https://www.standard.co.uk/news/politics/scottish-government-donald-trump-government-edinburgh-us-government-b1265887.html,1/10/26,standard.co.uk,en,Protesters outside US consulate in Edinburgh call for release of Maduro,negative,0.5821,0,0,0,0,0,0,0,0
Europe,Trump and Putin are threatening the UK’s backyard – here’s how it can be defended,https://inews.co.uk/news/world/trump-putin-threatening-uk-how-to-defend-4116037,1/10/26,inews.co.uk,en,Trump and Putin are threatening the UK’s backyard – here’s how it can be defended,negative,0.9216,1,1,0,1,0,1,1,0
Europe,Wiederaufbau der Ölindustrie: Trump drängt Ölkonzerne zu Milliardeninvestitionen in Venezuela,https://www.manager-magazin.de/unternehmen/industrie/venezuela-us-praesident-donald-trump-draengt-oelkonzerne-zu-milliardeninvestitionen-a-b1fd2f22-b26c-468b-9559-707858d62e88#ref=rss,1/10/26,manager-magazin.de,de,Rebuilding the oil industry: Trump is pushing oil companies to invest billions in Venezuela,neutral,0.7511,0,0,0,0,0,1,0,0
Europe,Damn the torpedoes! Trump ditches a crucial climate treaty as he moves to dismantle America’s climate protections,https://theconversation.com/damn-the-torpedoes-trump-ditches-a-crucial-climate-treaty-as-he-moves-to-dismantle-americas-climate-protections-273148,1/10/26,theconversation.com,en,Damn the torpedoes! Trump ditches a crucial climate treaty as he moves to dismantle America’s climate protections,negative,0.9539,1,0,0,1,0,1,1,0
Europe,Trolled: Maduro's Prison Mailbox Flooded With Memes From Venezuelans Living in the US,https://www.ibtimes.co.uk/trolled-maduros-prison-mailbox-flooded-memes-venezuelans-living-us-1769846,1/10/26,ibtimes.co.uk,en,Trolled: Maduro's Prison Mailbox Flooded With Memes From Venezuelans Living in the US,negative,0.7996,1,1,0,0,1,0,0,0
Europe,Trump to Meet Machado as He Moves to Accept a Nobel Prize,https://www.ibtimes.co.uk/trump-meet-machado-accept-nobel-prize-that-committee-insists-he-has-no-legal-right-own-1769845,1/10/26,ibtimes.co.uk,en,Trump to Meet Machado as He Moves to Accept a Nobel Prize,neutral,0.6596,0,0,0,0,0,1,0,0
Europe,Grönland: Warum Trump sich Kai Wegner zum Vorbild nehmen sollte,https://www.welt.de/kultur/article6960e5d1fa56382de1f646ea/groenland-warum-trump-sich-kai-wegner-zum-vorbild-nehmen-sollte.html,1/10/26,welt.de,de,Greenland: Why Trump should take Kai Wegner as a role model,neutral,0.5957,0,0,0,0,0,1,0,0
Europe,Central Europe's populists left reeling by Venezuela attack,https://www.dw.com/en/central-europes-populists-left-reeling-by-venezuela-attack/a-75450701?maca=en-rss-en-top-1022-rdf,1/10/26,dw.com,en,Central Europe's populists left reeling by Venezuela attack,negative,0.8972,1,1,0,0,0,0,0,0
Europe,Nato tracking three more 'Russian' tankers days after vessel seized off UK,https://www.thesun.co.uk/news/37870578/nato-tracks-russian-tankers-atlantic-us-navy-closes-in/,1/10/26,thesun.co.uk,en,Nato tracking three more 'Russian' tankers days after vessel seized off UK,neutral,0.4844,0,0,0,0,0,0,0,0
Europe,French parties pile pressure on Macron's government,https://www.thelocal.fr/20260110/french-parties-pile-pressure-on-macrons-government,1/10/26,thelocal.fr,fr,French parties pile pressure on Macron's government,negative,0.8512,0,1,0,0,0,0,0,0
Europe,Complots US contre l’Amérique latine (IV),https://reseauinternational.net/complots-us-contre-lamerique-latine-iv-operation-condor-1970-1980/,1/10/26,reseauinternational.net,fr,US plots against Latin America (IV),neutral,0.5187,0,0,0,0,0,0,0,0
Europe,"""Die beste Katastrophe, die Venezuela passieren konnte""",https://www.n-tv.de/politik/Venezolaner-in-Deutschland-zum-Sturz-Maduros-Die-beste-Katastrophe-die-Venezuela-passieren-konnte-id30218651.html,1/10/26,n-tv.de,af,"""Die beste Katastrophe, die Venezuela passieren konnte""",negative,0.9047,0,2,0,0,2,0,0,0
Europe,"Grönlands Parteichefs: ""Wir wollen keine Amerikaner sein""",https://www.dw.com/de/groenland-parteichefs-wir-wollen-keine-amerikaner-sein-daenemark-donald-trump-drohungen/a-75459560?maca=de-rss-de-top-1016-rdf,1/10/26,dw.com,de,"Greenland's party leaders: ""We don't want to be Americans""",neutral,0.6584,0,0,0,1,0,0,0,0
Europe,Venezuela launches talks with US to restore ties,https://www.dw.com/en/venezuela-launches-exploratory-talks-with-us-to-restore-ties/a-75458362?maca=en-rss-en-top-1022-rdf,1/10/26,dw.com,en,Venezuela launches talks with US to restore ties,neutral,0.4559,0,0,0,0,0,0,0,0
Europe,"Après Maduro : la chute du mur de Berlin latino-américain, et l’israélisation du continent",https://reseauinternational.net/apres-maduro-la-chute-du-mur-de-berlin-latino-americain-et-lisraelisation-du-continent/,1/10/26,reseauinternational.net,fr,"After Maduro: the fall of the Latin American Berlin Wall, and the Israeliization of the continent",negative,0.9123,0,0,0,0,1,0,0,0
Europe,A German entrepreneur sees opportunity in Venezuela's crisis,https://www.dw.com/en/a-german-entrepreneur-sees-opportunity-in-venezuelas-crisis/a-75453304?maca=en-rss-en-top-1022-rdf,1/10/26,dw.com,fr,A German entrepreneur sees opportunity in Venezuela's crisis,neutral,0.4261,0,0,0,0,0,0,0,1
Europe,Comprendre la guerre qui vient,https://reseauinternational.net/comprendre-la-guerre-qui-vient-5e-partie-5-5/,1/10/26,reseauinternational.net,fr,Understanding the coming war,negative,0.4037,0,1,0,1,0,0,0,1
Europe,"Venezuela, Grönland, Ukraine: Merz im Krisenmodus",https://www.dw.com/de/venezuela-gr%C3%B6nland-ukraine-merz-im-krisenmodus/a-75449856?maca=de-rss-de-top-1016-rdf,1/10/26,dw.com,de,"Venezuela, Greenland, Ukraine: Merz in crisis mode",negative,0.7624,0,0,0,0,0,0,0,0
Europe,"„Kuba ist bereit, zu fallen“: Warum Trump mit seiner Aussage über das Regime recht haben könnte",https://www.tagesspiegel.de/internationales/kuba-ist-bereit-zu-fallen-warum-trump-mit-seiner-aussage-uber-das-regime-recht-haben-konnte-15115857.html,1/10/26,tagesspiegel.de,de,“Cuba is ready to fall”: Why Trump could be right about the regime,neutral,0.4743,0,0,0,0,1,1,0,1
Europe,Trump’s ‘morality’ raises nightmare of ghosts past in Colombia,https://www.independent.co.uk/news/world/americas/trump-colombia-cartels-drugs-venezuela-b2897814.html,1/10/26,independent.co.uk,en,Trump’s ‘morality’ raises nightmare of ghosts past in Colombia,negative,0.9103,0,1,0,1,0,1,0,0
Europe,I've made my fortune in the USA,https://www.mirror.co.uk/news/us-news/ive-made-fortune-usa-donald-36529999,1/10/26,mirror.co.uk,en,I've made my fortune in the USA,positive,0.6641,0,0,1,1,0,1,0,1
Europe,The truth about how many drugs in the US come from Venezuela,https://www.independent.co.uk/news/world/americas/venezuela-drugs-us-trump-fact-check-b2896019.html,1/10/26,independent.co.uk,en,The truth about how many drugs in the US come from Venezuela,neutral,0.6792,0,0,0,1,0,0,0,0
Europe,Donald Trump wears 'Happy Trump' lapel pin while meeting oil executives about who will control Venezuela's energy industry,https://www.dailymail.co.uk/news/article-15451463/Donald-Trump-happy-lapel-pin-oil-executives-venezuela.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,1/10/26,dailymail.co.uk,en,Donald Trump wears 'Happy Trump' lapel pin while meeting oil executives about who will control Venezuela's energy industry,neutral,0.5769,0,0,1,1,0,2,0,1
Europe,Central Europe's populists left reeling by Venezuela attack,https://www.dw.com/en/central-europes-populists-left-reeling-by-venezuela-attack/a-75450701?maca=en-rss-en-top-1022-xml-atom,1/10/26,dw.com,en,Central Europe's populists left reeling by Venezuela attack,negative,0.8972,1,1,0,0,0,0,0,0
Europe,Repressalien und Mord: Geflüchtete Venezolaner berichten vom Leben unter Maduro,https://www.epochtimes.de/politik/ausland/repressalien-und-mord-gefluechtete-venezolaner-berichten-vom-leben-unter-maduro-a5353185.html,1/10/26,epochtimes.de,de,Reprisals and murder: Venezuelan refugees report on life under Maduro,negative,0.6246,1,1,0,0,1,1,1,0
Europe,A German entrepreneur sees opportunity in Venezuela's crisis,https://www.dw.com/en/a-german-entrepreneur-sees-opportunity-in-venezuelas-crisis/a-75453304?maca=en-rss-en-top-1022-xml-atom,1/10/26,dw.com,fr,A German entrepreneur sees opportunity in Venezuela's crisis,neutral,0.4261,0,0,0,0,0,0,0,1
Europe,FIFA urged to expel USA from World Cup over Donald Trump actions,https://www.dailystar.co.uk/sport/football/world-cup-donald-trump-usa-36529625,1/10/26,dailystar.co.uk,en,FIFA urged to expel USA from World Cup over Donald Trump actions,negative,0.818,1,1,0,0,1,1,1,0
Europe,"China could copy Trump's Venezuela 'Maduro model' to seize Taiwan, warns expert",https://www.express.co.uk/news/world/2156044/china-maduro-model-taiwan-venezuela-donald-trump,1/10/26,express.co.uk,en,"China could copy Trump's Venezuela 'Maduro model' to seize Taiwan, warns expert",negative,0.7114,0,1,0,1,0,1,0,0
Europe,"""Trump, c'est le shérif et les électeurs Maga adorent les shérifs",https://www.marianne.net/monde/ameriques/richard-werly-trump-c-est-le-sherif-et-les-electeurs-maga-adorent-les-sherifs#utm_source=RSS-MARIANNE&utm_medium=Flux-Rss&utm_campaign=RSS_general,1/10/26,marianne.net,fr,“Trump is the sheriff and Maga voters love sheriffs,positive,0.5038,0,0,1,1,0,1,0,0
Europe,Minneapolis: Tödliche Schüsse und neues Video,https://www.sueddeutsche.de/politik/usa-news-liveblog-minneapolis-ice-renee-nicole-good-li.3366194,1/10/26,sueddeutsche.de,de,Minneapolis: Deadly shots and new video,negative,0.8122,1,1,0,0,1,0,1,0
Europe,« Tout le monde a le 06 de Donald Trump »,https://www.lemonde.fr/m-le-mag/article/2026/01/10/tout-le-monde-a-le-06-de-donald-trump_6661236_4500055.html,1/10/26,lemonde.fr,fr,“Everyone has Donald Trump’s 06”,neutral,0.476,0,0,0,0,0,1,0,0
Europe,Unverhohlene Drohung von Trump: „Werden Grönland auf die einfache oder harte Art nehmen“,https://rp-online.de/politik/ausland/donald-trump-werden-groenland-auf-die-einfache-oder-harte-art-nehmen_aid-142062881,1/10/26,rp-online.de,de,"Trump's blatant threat: ""We will take Greenland the easy way or the hard way""",negative,0.6411,2,1,0,0,0,1,1,0
Europe,Trump 'firing first shots of new world order' as next target could fall in days,https://www.thesun.co.uk/news/37869726/trump-capture-maduro-spark-us-expansion-ww3/,1/10/26,thesun.co.uk,en,Trump 'firing first shots of new world order' as next target could fall in days,neutral,0.6584,0,0,0,0,1,1,0,0
Europe,Fox News halts for Trump alert as concerns mount for his health 'He's afraid',https://www.express.co.uk/showbiz/tv-radio/2156038/fox-news-trump-bombshell-health-concerns-venezuela,1/10/26,express.co.uk,en,Fox News halts for Trump alert as concerns mount for his health 'He's afraid',negative,0.8067,0,1,0,0,0,1,0,0
Europe,"""Impossible d'investir au Venezuela"": le patron du géant pétrolier américain ExxonMobil répond à Donald Trump",https://www.bfmtv.com/economie/entreprises/energie/impossible-d-investir-au-venezuela-le-patron-d-un-geant-petrolier-americain-repond-a-donald-trump_AD-202601100217.html,1/10/26,bfmtv.com,fr,“Impossible to invest in Venezuela”: the boss of the American oil giant ExxonMobil responds to Donald Trump,negative,0.4624,0,1,0,0,1,1,0,0
Europe,"""Ce ne sera pas nécessaire"": après Nicolas Maduro, Donald Trump assure qu'il n'envisage pas de capturer Vladimir Poutine",https://www.bfmtv.com/international/amerique-nord/etats-unis/donald-trump/ce-ne-sera-pas-necessaire-apres-nicolas-maduro-donald-trump-assure-qu-il-n-envisage-pas-de-capturer-vladimir-poutine_AN-202601100216.html,1/10/26,bfmtv.com,fr,"“It will not be necessary”: after Nicolas Maduro, Donald Trump assures that he does not plan to capture Vladimir Putin",negative,0.4584,0,0,0,0,0,1,0,1
Europe,"À la Russie la guerre hybride, à la Chine la guerre invisible (et voilà pourquoi Donald Trump est sans doute celui qui l’a le mieux compris)",https://atlantico.fr/article/decryptage/a-la-russie-la-guerre-hybride-a-la-chine-la-guerre-invisible-et-voila-pourquoi-donald-trump-est-sans-doute-celui-qui-la-le-mieux-compris,1/10/26,atlantico.fr,fr,"Hybrid war for Russia, invisible war for China (and this is why Donald Trump is undoubtedly the one who understood it best)",negative,0.3767,0,2,0,0,0,1,0,0
Europe,Lieber nicht: Warum diese 10 Inseln keine Reise wert sind,https://www.rnd.de/reise/10-gefaehrliche-reiseziele-warum-diese-10-inseln-keine-reise-wert-sind-3KMVBVXBU5HDRCFLHYJ7VUP4DE.html,1/10/26,rnd.de,de,Better not: Why these 10 islands are not worth a trip,negative,0.9325,0,0,0,0,0,1,0,0
Europe,Neujahrsansprache im Vatikan: „Orwellscher Beigeschmack“ – Papst Leo XIV. sieht „echte Meinungsfreiheit“ im Westen eingeschränkt,https://www.welt.de/politik/ausland/article696216954d1d5f581eeb21d3/neujahrsansprache-im-vatikan-orwellscher-beigeschmack-papst-leo-xiv-sieht-echte-meinungsfreiheit-im-westen-eingeschraenkt.html,1/10/26,welt.de,de,New Year’s address in the Vatican: “Orwellian aftertaste” – Pope Leo XIV sees “real freedom of expression” restricted in the West,negative,0.5242,0,0,1,2,0,0,0,0
Europe,Venezuela launches talks with US to restore ties,https://www.dw.com/en/venezuela-launches-exploratory-talks-with-us-to-restore-ties/a-75458362?maca=en-rss-en-world-4025-rdf,1/10/26,dw.com,en,Venezuela launches talks with US to restore ties,neutral,0.4559,0,0,0,0,0,0,0,0
Europe,A German entrepreneur sees opportunity in Venezuela's crisis,https://www.dw.com/en/a-german-entrepreneur-sees-opportunity-in-venezuelas-crisis/a-75453304?maca=en-rss-en-world-4025-rdf,1/10/26,dw.com,fr,A German entrepreneur sees opportunity in Venezuela's crisis,neutral,0.4261,0,0,0,0,0,0,0,1
Europe,It's another kind of slavery': Greenland residents fume over Trump's six-figure bribes as he tries to seize their island,https://www.dailymail.co.uk/news/article-15450199/greenland-residents-furious-donald-trump.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1/10/26,dailymail.co.uk,en,It's another kind of slavery': Greenland residents fume over Trump's six-figure bribes as he tries to seize their island,negative,0.9348,1,2,1,1,1,1,1,0
Europe,Defence Secretary John Healey says he dreams of detaining Vladimir Putin and putting him on trial for his crimes like Maduro,https://www.dailymail.co.uk/news/article-15451385/Defence-Secretary-John-Healey-detaining-Vladimir-Putin-crimes-Maduro.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1/10/26,dailymail.co.uk,en,Defence Secretary John Healey says he dreams of detaining Vladimir Putin and putting him on trial for his crimes like Maduro,negative,0.5409,0,0,0,0,0,0,1,0
Europe,US-Einsatz in Venezuela,https://www.deutschlandfunk.de/politikwissenschaftler-aust-deutschland-sollte-entschiedener-fuer-das-voelkerrecht-eintreten-100.html,1/10/26,deutschlandfunk.de,de,US mission in Venezuela,negative,0.5891,0,0,0,0,0,0,0,0
